"filename","id_no","seasonal","binomial","category"
"79681539_1",79681539,1,"Rhacophorus malkmusi","LC"
"79681770_1",79681770,1,"Rhacophorus gauni","LC"
"79694187_1",79694187,1,"Philautus macroscelis","LC"
"79694432_1",79694432,1,"Philautus everetti","EN"
"79719247_1",79719247,1,"Tepuihyla exophthalma","LC"
"79721674_1",79721674,1,"Cynops yunnanensis","VU"
"79788927_1",79788927,1,"Cophyla maharipeo","CR"
"79788960_1",79788960,1,"Cophyla noromalalae","EN"
"79789021_1",79789021,1,"Cophyla puellarum","CR"
"79789210_1",79789210,1,"Guibemantis methueni","LC"
"79789864_1",79789864,1,"Guibemantis bicalcaratus","LC"
"79934933_1",79934933,1,"Alcalus sariba","EN"
"79935161_1",79935161,1,"Alcalus baluensis","LC"
"79936019_1",79936019,1,"Leptobrachium hasseltii","LC"
"79938473_1",79938473,1,"Leptopelis modestus","LC"
"80161781_1",80161781,1,"Adenomus kandianus","EN"
"80386509_1",80386509,1,"Hyperolius bocagei","LC"
"80611681_1",80611681,1,"Eupsophus roseus","LC"
